qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
fig|887898.3.peg.12|HMPREF0551_0014	MF	0005506	iron ion binding	6.32174925301	0.669777652522	1
fig|887898.3.peg.12|HMPREF0551_0014	MF	0051536	iron-sulfur cluster binding	5.12275332388	0.633338423252	2
fig|887898.3.peg.12|HMPREF0551_0014	BP	0097428	protein maturation by iron-sulfur cluster transfer	1.28440454709	0.469257444202	8
fig|887898.3.peg.12|HMPREF0551_0014	MF	0005198	structural molecule activity	0.507024235403	0.408090580983	9
fig|887898.3.peg.13|HMPREF0551_0015	BP	0097174	1,6-anhydro-N-acetyl-beta-muramic acid metabolic process	11.1202667789	0.788899369383	1
fig|887898.3.peg.13|HMPREF0551_0015	MF	0016773	phosphotransferase activity, alcohol group as acceptor	4.69179966321	0.619211366999	1
fig|887898.3.peg.13|HMPREF0551_0015	MF	0016301	kinase activity	4.23115369077	0.603373036126	2
fig|887898.3.peg.13|HMPREF0551_0015	BP	0009254	peptidoglycan turnover	10.3570687358	0.771988448862	3
fig|887898.3.peg.13|HMPREF0551_0015	BP	0006040	amino sugar metabolic process	8.38729059873	0.725211097576	4
fig|887898.3.peg.13|HMPREF0551_0015	MF	0005524	ATP binding	2.90596069739	0.55222067716	4
fig|887898.3.peg.13|HMPREF0551_0015	BP	0072329	monocarboxylic acid catabolic process	7.44690992661	0.700936671522	5
fig|887898.3.peg.13|HMPREF0551_0015	BP	0005975	carbohydrate metabolic process	3.64937066241	0.582080294272	17
fig|887898.3.peg.13|HMPREF0551_0015	BP	0016310	phosphorylation	3.428607535	0.573559572648	18
fig|887898.3.peg.14|HMPREF0551_0016	MF	0016787	hydrolase activity	2.1771735631	0.518946207242	1
fig|887898.3.peg.14|HMPREF0551_0016	CC	0016021	integral component of membrane	0.50922454266	0.408314677541	1
fig|887898.3.peg.14|HMPREF0551_0016	MF	0042834	peptidoglycan binding	0.707207030484	0.426806814355	2
fig|887898.3.peg.16|HMPREF0551_0017	MF	0004831	tyrosine-tRNA ligase activity	11.0804598997	0.788031955578	1
fig|887898.3.peg.16|HMPREF0551_0017	BP	0006437	tyrosyl-tRNA aminoacylation	10.8513245327	0.783008382925	1
fig|887898.3.peg.16|HMPREF0551_0017	CC	0005737	cytoplasm	1.95686648074	0.507817439645	1
fig|887898.3.peg.16|HMPREF0551_0017	MF	0003723	RNA binding	3.67262827	0.582962769198	7
fig|887898.3.peg.16|HMPREF0551_0017	MF	0005524	ATP binding	2.89831421047	0.55189481069	8
fig|887898.3.peg.17|HMPREF0551_0018	BP	0006094	gluconeogenesis	7.81193680147	0.710531709041	1
fig|887898.3.peg.17|HMPREF0551_0018	MF	0004647	phosphoserine phosphatase activity	4.76551690256	0.621672527954	1
fig|887898.3.peg.17|HMPREF0551_0018	MF	0043755	alpha-ribazole phosphatase activity	0.472140668167	0.404470539703	6
fig|887898.3.peg.17|HMPREF0551_0018	BP	0016311	dephosphorylation	2.69735975979	0.543171263909	10
fig|887898.3.peg.18|HMPREF0551_0019	MF	0004372	glycine hydroxymethyltransferase activity	10.8635925169	0.783278682745	1
fig|887898.3.peg.18|HMPREF0551_0019	BP	0019264	glycine biosynthetic process from serine	10.5665232468	0.776689864587	1
fig|887898.3.peg.18|HMPREF0551_0019	CC	0005737	cytoplasm	1.87899563205	0.503735022221	1
fig|887898.3.peg.18|HMPREF0551_0019	BP	0035999	tetrahydrofolate interconversion	8.70807887423	0.733177275043	3
fig|887898.3.peg.18|HMPREF0551_0019	MF	0030170	pyridoxal phosphate binding	6.32556446813	0.669887799227	3
fig|887898.3.peg.18|HMPREF0551_0019	MF	0008168	methyltransferase activity	4.93130707954	0.627139055343	7
fig|887898.3.peg.18|HMPREF0551_0019	BP	0032259	methylation	4.69470520436	0.619308737342	15
fig|887898.3.peg.18|HMPREF0551_0019	MF	0008483	transaminase activity	0.117153890696	0.354398693783	16
fig|887898.3.peg.18|HMPREF0551_0019	MF	0008270	zinc ion binding	0.0213452709801	0.325913750302	18
fig|887898.3.peg.18|HMPREF0551_0019	MF	0016829	lyase activity	0.0207010566024	0.325591175275	19
fig|887898.3.peg.18|HMPREF0551_0019	MF	0003677	DNA binding	0.0131992626465	0.321381743984	21
fig|887898.3.peg.18|HMPREF0551_0019	MF	0005524	ATP binding	0.0122440598131	0.32076679815	22
fig|887898.3.peg.18|HMPREF0551_0019	BP	0045892	negative regulation of transcription, DNA-templated	0.0329616359167	0.331061553226	39
fig|887898.3.peg.19|HMPREF0551_0020	BP	0045892	negative regulation of transcription, DNA-templated	7.70105447363	0.707641235802	1
fig|887898.3.peg.19|HMPREF0551_0020	MF	0008270	zinc ion binding	4.98704296679	0.62895611228	1
fig|887898.3.peg.19|HMPREF0551_0020	CC	0016021	integral component of membrane	0.00196568556591	0.311137594847	1
fig|887898.3.peg.19|HMPREF0551_0020	MF	0003677	DNA binding	3.08383482269	0.559683554215	3
fig|887898.3.peg.19|HMPREF0551_0020	MF	0005524	ATP binding	2.86066419269	0.550283992966	4
fig|887898.3.peg.20|HMPREF0551_0021	MF	0008835	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	11.0406126302	0.787162099762	1
fig|887898.3.peg.20|HMPREF0551_0021	BP	0009231	riboflavin biosynthetic process	7.93375959891	0.713683827277	1
fig|887898.3.peg.20|HMPREF0551_0021	MF	0008703	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	9.72073074539	0.75740581522	2
fig|887898.3.peg.20|HMPREF0551_0021	MF	0050661	NADP binding	6.53553396116	0.675899304855	5
fig|887898.3.peg.20|HMPREF0551_0021	MF	0008270	zinc ion binding	4.55010161207	0.61442564358	9
fig|887898.3.peg.21|HMPREF0551_0022	MF	0004746	riboflavin synthase activity	12.8551632495	0.825301499225	1
fig|887898.3.peg.22|HMPREF0551_0023	MF	0008686	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	11.4098442633	0.795163253462	1
fig|887898.3.peg.22|HMPREF0551_0023	BP	0009231	riboflavin biosynthetic process	8.61250368015	0.730819419399	1
fig|887898.3.peg.22|HMPREF0551_0023	MF	0030145	manganese ion binding	8.33562445436	0.72391391174	2
fig|887898.3.peg.22|HMPREF0551_0023	MF	0000287	magnesium ion binding	5.40824949336	0.642371941977	4
fig|887898.3.peg.22|HMPREF0551_0023	MF	0016787	hydrolase activity	0.657964136093	0.422478963316	11
fig|887898.3.peg.23|HMPREF0551_0024	MF	0000906	6,7-dimethyl-8-ribityllumazine synthase activity	11.5245660743	0.797622800778	1
fig|887898.3.peg.23|HMPREF0551_0024	CC	0009349	riboflavin synthase complex	10.8132203058	0.782167858851	1
fig|887898.3.peg.23|HMPREF0551_0024	BP	0009231	riboflavin biosynthetic process	8.57253806322	0.729829583643	1
fig|887898.3.peg.23|HMPREF0551_0024	MF	0016874	ligase activity	0.205319817847	0.370493357814	5
fig|887898.3.peg.24|HMPREF0551_0025	BP	0031564	transcription antitermination	9.35810121263	0.748881519415	1
fig|887898.3.peg.24|HMPREF0551_0025	MF	0003723	RNA binding	3.71269689086	0.584476584184	1
fig|887898.3.peg.24|HMPREF0551_0025	BP	0006353	DNA-templated transcription, termination	8.943904394	0.738940364424	3
fig|887898.3.peg.24|HMPREF0551_0025	BP	0006355	regulation of transcription, DNA-templated	3.43274800658	0.573721864414	11
fig|887898.3.peg.25|HMPREF0551_0026	MF	0009030	thiamine-phosphate kinase activity	11.9475697097	0.806587527334	1
fig|887898.3.peg.25|HMPREF0551_0026	BP	0009229	thiamine diphosphate biosynthetic process	8.69512840039	0.73285854525	1
fig|887898.3.peg.25|HMPREF0551_0026	BP	0042724	thiamine-containing compound biosynthetic process	8.40754522864	0.725718541584	3
fig|887898.3.peg.25|HMPREF0551_0026	MF	0000287	magnesium ion binding	5.37393750479	0.64129907809	3
fig|887898.3.peg.25|HMPREF0551_0026	BP	0006772	thiamine metabolic process	8.30876103241	0.723237861127	5
fig|887898.3.peg.25|HMPREF0551_0026	MF	0005524	ATP binding	2.81750422146	0.548424340601	6
fig|887898.3.peg.25|HMPREF0551_0026	BP	0016310	phosphorylation	3.44550833861	0.574221409397	18
fig|887898.3.peg.26|HMPREF0551_0027	MF	0008962	phosphatidylglycerophosphatase activity	11.7052209711	0.801471216903	1
fig|887898.3.peg.26|HMPREF0551_0027	BP	0009395	phospholipid catabolic process	8.90249210432	0.737933882718	1
fig|887898.3.peg.26|HMPREF0551_0027	CC	0005886	plasma membrane	1.93015660385	0.506426470462	1
fig|887898.3.peg.26|HMPREF0551_0027	BP	0006655	phosphatidylglycerol biosynthetic process	8.17435947394	0.719838949947	2
fig|887898.3.peg.26|HMPREF0551_0027	CC	0016021	integral component of membrane	0.766891676053	0.431855054488	3
fig|887898.3.peg.26|HMPREF0551_0027	MF	0046872	metal ion binding	1.90559944769	0.505139091446	6
fig|887898.3.peg.26|HMPREF0551_0027	BP	0016311	dephosphorylation	6.13165039627	0.664246701515	7
fig|887898.3.peg.27|HMPREF0551_0028	CC	0016021	integral component of membrane	0.783325990747	0.433210284398	1
fig|887898.3.peg.28|HMPREF0551_0029	MF	0102131	3-oxo-glutaryl-[acp] methyl ester reductase activity	10.1819864597	0.768021948336	1
fig|887898.3.peg.28|HMPREF0551_0029	MF	0102132	3-oxo-pimeloyl-[acp] methyl ester reductase activity	10.1819864597	0.768021948336	2
fig|887898.3.peg.28|HMPREF0551_0029	MF	0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	10.1596946474	0.767514486202	3
fig|887898.3.peg.30|HMPREF0551_0031	BP	0006282	regulation of DNA repair	11.0531387317	0.787435710308	1
fig|887898.3.peg.30|HMPREF0551_0031	CC	0005737	cytoplasm	1.97077743753	0.508538120936	1
fig|887898.3.peg.31|HMPREF0551_0032	MF	0004775	succinate-CoA ligase (ADP-forming) activity	10.6968846771	0.779592458903	1
fig|887898.3.peg.31|HMPREF0551_0032	BP	0006099	tricarboxylic acid cycle	7.38094745939	0.699177896116	1
fig|887898.3.peg.31|HMPREF0551_0032	CC	0005739	mitochondrion	0.0376593141846	0.332877523442	1
fig|887898.3.peg.31|HMPREF0551_0032	MF	0000287	magnesium ion binding	5.42767086035	0.642977699318	5
fig|887898.3.peg.31|HMPREF0551_0032	MF	0005524	ATP binding	2.89522396436	0.551762993282	7
fig|887898.3.peg.32|HMPREF0551_0033	MF	0004775	succinate-CoA ligase (ADP-forming) activity	10.7398656996	0.780545582243	1
fig|887898.3.peg.32|HMPREF0551_0033	BP	0006099	tricarboxylic acid cycle	7.32008166616	0.697548029868	1
fig|887898.3.peg.32|HMPREF0551_0033	MF	0000166	nucleotide binding	2.22689905209	0.521379029422	6
fig|887898.3.peg.33|HMPREF0551_0034	MF	0008134	transcription factor binding	1.6521349224	0.491333401765	1
fig|887898.3.peg.33|HMPREF0551_0034	BP	0016311	dephosphorylation	1.42343347095	0.477934825613	1
fig|887898.3.peg.33|HMPREF0551_0034	CC	0016021	integral component of membrane	0.414072376803	0.398133957869	1
fig|887898.3.peg.33|HMPREF0551_0034	MF	0016791	phosphatase activity	1.5239150457	0.483944977238	2
fig|887898.3.peg.33|HMPREF0551_0034	BP	0006355	regulation of transcription, DNA-templated	0.789720340922	0.433733737978	2
fig|887898.3.peg.33|HMPREF0551_0034	MF	0043565	sequence-specific DNA binding	1.03206862987	0.452209810542	4
fig|887898.3.peg.33|HMPREF0551_0034	MF	0005524	ATP binding	0.695395859005	0.425782858866	7
fig|887898.3.peg.33|HMPREF0551_0034	MF	0004252	serine-type endopeptidase activity	0.522840417269	0.409690787362	21
fig|887898.3.peg.33|HMPREF0551_0034	BP	0006508	proteolysis	0.316078092684	0.386332634842	22
fig|887898.3.peg.33|HMPREF0551_0034	BP	0022900	electron transport chain	0.123171099904	0.35565901516	28
fig|887898.3.peg.33|HMPREF0551_0034	BP	0006468	protein phosphorylation	0.11785386525	0.354546943289	29
fig|887898.3.peg.33|HMPREF0551_0034	MF	0051536	iron-sulfur cluster binding	0.144632496941	0.359920401287	33
fig|887898.3.peg.33|HMPREF0551_0034	MF	0009055	electron transfer activity	0.131736769951	0.357401153596	35
fig|887898.3.peg.33|HMPREF0551_0034	MF	0004672	protein kinase activity	0.11946048324	0.354885557151	36
fig|887898.3.peg.34|HMPREF0551_0035	BP	0009190	cyclic nucleotide biosynthetic process	8.4307214859	0.726298432535	1
fig|887898.3.peg.34|HMPREF0551_0035	CC	0016021	integral component of membrane	0.666887811443	0.423274965335	1
fig|887898.3.peg.34|HMPREF0551_0035	MF	0004016	adenylate cyclase activity	0.40494176591	0.397098070588	1
fig|887898.3.peg.34|HMPREF0551_0035	CC	0005840	ribosome	0.0289924927137	0.329423468276	4
fig|887898.3.peg.34|HMPREF0551_0035	BP	0035556	intracellular signal transduction	4.29388137124	0.605578833927	5
fig|887898.3.peg.34|HMPREF0551_0035	MF	0003735	structural constituent of ribosome	0.034460393632	0.331654217803	5
fig|887898.3.peg.34|HMPREF0551_0035	BP	0046058	cAMP metabolic process	0.0413967629334	0.334242674368	42
fig|887898.3.peg.34|HMPREF0551_0035	BP	0006412	translation	0.027922308678	0.328962875979	44
fig|887898.3.peg.34|HMPREF0551_0035	BP	0009152	purine ribonucleotide biosynthetic process	0.0211041106575	0.325793572698	52
fig|887898.3.peg.35|HMPREF0551_0036	BP	0006198	cAMP catabolic process	12.1576874591	0.810981553098	1
fig|887898.3.peg.35|HMPREF0551_0036	MF	0004115	3',5'-cyclic-AMP phosphodiesterase activity	11.240447102	0.791508787791	1
fig|887898.3.peg.36|HMPREF0551_0037	CC	0016021	integral component of membrane	0.78666312023	0.433483733563	1
fig|887898.3.peg.37|HMPREF0551_0038	MF	0004789	thiamine-phosphate diphosphorylase activity	11.2338917532	0.791366815375	1
fig|887898.3.peg.37|HMPREF0551_0038	BP	0009229	thiamine diphosphate biosynthetic process	8.68214792251	0.732538838742	1
fig|887898.3.peg.37|HMPREF0551_0038	BP	0042724	thiamine-containing compound biosynthetic process	8.20492525955	0.720614375135	3
fig|887898.3.peg.37|HMPREF0551_0038	MF	0000287	magnesium ion binding	5.18923031254	0.635463888973	3
fig|887898.3.peg.37|HMPREF0551_0038	BP	0006772	thiamine metabolic process	8.10852174046	0.718163768903	5
fig|887898.3.peg.37|HMPREF0551_0038	BP	0042558	pteridine-containing compound metabolic process	0.126488646029	0.356340731829	39
fig|887898.3.peg.38|HMPREF0551_0039	BP	0000160	phosphorelay signal transduction system	5.05942316881	0.631300705824	1
fig|887898.3.peg.39|HMPREF0551_0040	BP	0000160	phosphorelay signal transduction system	4.86383572824	0.624925612986	1
fig|887898.3.peg.40|HMPREF0551_0041	BP	0006935	chemotaxis	7.53106765351	0.703169322008	1
fig|887898.3.peg.40|HMPREF0551_0041	BP	0007165	signal transduction	4.17667260105	0.601443922456	6
fig|887898.3.peg.41|HMPREF0551_0042	BP	0007165	signal transduction	4.17892849962	0.601524050095	1
fig|887898.3.peg.41|HMPREF0551_0042	MF	0004888	transmembrane signaling receptor activity	3.41066343704	0.572855092567	1
fig|887898.3.peg.41|HMPREF0551_0042	CC	0016021	integral component of membrane	0.789347542739	0.433703278321	1
fig|887898.3.peg.41|HMPREF0551_0042	BP	0006935	chemotaxis	3.57444205196	0.579217949794	4
fig|887898.3.peg.42|HMPREF0551_0043	BP	0006935	chemotaxis	7.50572405439	0.702498291182	1
fig|887898.3.peg.42|HMPREF0551_0043	MF	0004673	protein histidine kinase activity	6.39983674103	0.672025487823	1
fig|887898.3.peg.42|HMPREF0551_0043	CC	0005737	cytoplasm	1.93262475949	0.506555406441	1
fig|887898.3.peg.42|HMPREF0551_0043	BP	0018106	peptidyl-histidine phosphorylation	6.71324102187	0.680912079808	3
fig|887898.3.peg.42|HMPREF0551_0043	MF	0140299	small molecule sensor activity	6.37744823079	0.671382418651	3
fig|887898.3.peg.42|HMPREF0551_0043	BP	0000160	phosphorelay signal transduction system	5.04046655647	0.630688278974	10
fig|887898.3.peg.42|HMPREF0551_0043	MF	0005524	ATP binding	0.025093013699	0.327700804585	12
fig|887898.3.peg.42|HMPREF0551_0043	MF	0016787	hydrolase activity	0.00476752444949	0.314725662505	28
fig|887898.3.peg.43|HMPREF0551_0044	MF	0005506	iron ion binding	6.38159690207	0.671501666777	1
fig|887898.3.peg.43|HMPREF0551_0044	BP	0022900	electron transport chain	4.44108901348	0.610692904027	1
fig|887898.3.peg.43|HMPREF0551_0044	MF	0020037	heme binding	5.2558090741	0.63757900646	2
fig|887898.3.peg.43|HMPREF0551_0044	MF	0009055	electron transfer activity	4.74993502663	0.621153898955	4
fig|887898.3.peg.45|HMPREF0551_0046	MF	0016887	ATPase activity	4.30868579882	0.606097072056	1
fig|887898.3.peg.45|HMPREF0551_0046	MF	0005524	ATP binding	2.92022704242	0.552827514686	6
fig|887898.3.peg.46|HMPREF0551_0047	BP	0000967	rRNA 5'-end processing	11.0579587283	0.787540953303	1
fig|887898.3.peg.46|HMPREF0551_0047	MF	0004518	nuclease activity	4.92722956733	0.627005721415	1
fig|887898.3.peg.46|HMPREF0551_0047	CC	0005737	cytoplasm	1.93037937647	0.506438111445	1
fig|887898.3.peg.46|HMPREF0551_0047	MF	0004386	helicase activity	0.688270795036	0.425160950945	4
fig|887898.3.peg.46|HMPREF0551_0047	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.67066893042	0.618502326133	10
fig|887898.3.peg.47|HMPREF0551_0048	BP	0009116	nucleoside metabolic process	6.22301110052	0.666915394417	1
fig|887898.3.peg.47|HMPREF0551_0048	MF	0004845	uracil phosphoribosyltransferase activity	5.21216206741	0.636193923555	1
fig|887898.3.peg.47|HMPREF0551_0048	MF	0003729	mRNA binding	0.051949040479	0.33779446628	6
fig|887898.3.peg.47|HMPREF0551_0048	BP	0006355	regulation of transcription, DNA-templated	0.110163629737	0.352893196743	18
fig|887898.3.peg.47|HMPREF0551_0048	BP	0006353	DNA-templated transcription, termination	0.078940465639	0.345495894336	35
fig|887898.3.peg.47|HMPREF0551_0048	BP	0009220	pyrimidine ribonucleotide biosynthetic process	0.0673578464998	0.34238432263	37
fig|887898.3.peg.48|HMPREF0551_0049	MF	0004070	aspartate carbamoyltransferase activity	11.3948114525	0.794840046971	1
fig|887898.3.peg.48|HMPREF0551_0049	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.83904119076	0.736387223562	1
fig|887898.3.peg.48|HMPREF0551_0049	MF	0004585	ornithine carbamoyltransferase activity	10.0693344532	0.765451756427	2
fig|887898.3.peg.48|HMPREF0551_0049	MF	0016597	amino acid binding	9.87554969079	0.760996624087	3
fig|887898.3.peg.48|HMPREF0551_0049	BP	0006591	ornithine metabolic process	8.36594389922	0.724675630085	3
fig|887898.3.peg.48|HMPREF0551_0049	BP	0044205	'de novo' UMP biosynthetic process	8.31717778295	0.723449796281	5
fig|887898.3.peg.48|HMPREF0551_0049	MF	0016746	transferase activity, transferring acyl groups	0.0286233367722	0.329265564396	12
fig|887898.3.peg.49|HMPREF0551_0050	MF	0004151	dihydroorotase activity	10.7561586425	0.780906386881	1
fig|887898.3.peg.49|HMPREF0551_0050	BP	0006221	pyrimidine nucleotide biosynthetic process	6.71837344326	0.681055863564	1
fig|887898.3.peg.49|HMPREF0551_0050	CC	0005737	cytoplasm	0.0897028231225	0.348188023731	1
fig|887898.3.peg.49|HMPREF0551_0050	MF	0046872	metal ion binding	2.32843407326	0.526263689949	4
fig|887898.3.peg.50|HMPREF0551_0051	MF	0016746	transferase activity, transferring acyl groups	4.77233652234	0.621899246206	1
fig|887898.3.peg.50|HMPREF0551_0051	BP	0016024	CDP-diacylglycerol biosynthetic process	3.33105702351	0.569707185693	1
fig|887898.3.peg.50|HMPREF0551_0051	CC	0016020	membrane	0.315334815591	0.386236596265	1
fig|887898.3.peg.50|HMPREF0551_0051	CC	0071944	cell periphery	0.0207355919863	0.325608594292	5
fig|887898.3.peg.50|HMPREF0551_0051	MF	0022857	transmembrane transporter activity	0.0304044854133	0.330018352674	10
fig|887898.3.peg.50|HMPREF0551_0051	MF	0008922	long-chain fatty acid [acyl-carrier-protein] ligase activity	0.0184316762546	0.324412832565	13
fig|887898.3.peg.50|HMPREF0551_0051	BP	0006654	phosphatidic acid biosynthetic process	0.0363384251698	0.332378953582	24
fig|887898.3.peg.50|HMPREF0551_0051	BP	0055085	transmembrane transport	0.0253101166409	0.327800090942	26
fig|887898.3.peg.51|HMPREF0551_0052	MF	0016740	transferase activity	1.80943986492	0.500016392168	1
fig|887898.3.peg.51|HMPREF0551_0052	BP	0016310	phosphorylation	0.728510859879	0.428632334761	1
fig|887898.3.peg.51|HMPREF0551_0052	BP	0006464	cellular protein modification process	0.454819060178	0.402623278328	5
fig|887898.3.peg.51|HMPREF0551_0052	MF	0140096	catalytic activity, acting on a protein	0.4097958079	0.397650209305	10
fig|887898.3.peg.51|HMPREF0551_0052	MF	0005509	calcium ion binding	0.160479906477	0.362867037809	11
fig|887898.3.peg.52|HMPREF0551_0053	MF	0003677	DNA binding	3.13679696418	0.561863791906	1
fig|887898.3.peg.54|HMPREF0551_0055	MF	0008803	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	11.1039806473	0.788544673575	1
fig|887898.3.peg.54|HMPREF0551_0055	MF	0016740	transferase activity	0.0162676817836	0.323219508248	9
fig|887898.3.peg.55|HMPREF0551_0056	CC	0016021	integral component of membrane	0.789110579693	0.4336839134	1
fig|887898.3.peg.56|HMPREF0551_0057	MF	0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	10.4343715596	0.773729074755	1
fig|887898.3.peg.56|HMPREF0551_0057	CC	0016021	integral component of membrane	0.779913451248	0.432930052988	1
fig|887898.3.peg.56|HMPREF0551_0057	MF	0051992	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity	0.389910208652	0.395366931819	6
fig|887898.3.peg.56|HMPREF0551_0057	MF	0016757	transferase activity, transferring glycosyl groups	0.284077651543	0.38209005421	7
fig|887898.3.peg.56|HMPREF0551_0057	MF	0036380	UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	0.1970849401	0.369160450476	8
fig|887898.3.peg.57|HMPREF0551_0058	MF	0008460	dTDP-glucose 4,6-dehydratase activity	11.4175870327	0.795329640476	1
fig|887898.3.peg.57|HMPREF0551_0058	BP	0009225	nucleotide-sugar metabolic process	7.55551164343	0.703815464745	1
fig|887898.3.peg.57|HMPREF0551_0058	CC	0016021	integral component of membrane	0.012357330806	0.32084094482	1
fig|887898.3.peg.57|HMPREF0551_0058	MF	0016491	oxidoreductase activity	0.717559353923	0.427697286804	5
fig|887898.3.peg.57|HMPREF0551_0058	BP	0046401	lipopolysaccharide core region metabolic process	0.110530945389	0.352973474527	16
fig|887898.3.peg.57|HMPREF0551_0058	BP	0009103	lipopolysaccharide biosynthetic process	0.0862121599564	0.347333489382	20
fig|887898.3.peg.57|HMPREF0551_0058	BP	0009312	oligosaccharide biosynthetic process	0.0815320066148	0.346160132136	23
fig|887898.3.peg.57|HMPREF0551_0058	BP	0034654	nucleobase-containing compound biosynthetic process	0.0371052416184	0.332669470736	38
fig|887898.3.peg.58|HMPREF0551_0059	MF	0008879	glucose-1-phosphate thymidylyltransferase activity	11.7016945185	0.801396379695	1
fig|887898.3.peg.58|HMPREF0551_0059	BP	0045226	extracellular polysaccharide biosynthetic process	10.2131499026	0.768730438573	1
fig|887898.3.peg.58|HMPREF0551_0059	MF	0046872	metal ion binding	2.35349592497	0.527452887133	4
fig|887898.3.peg.58|HMPREF0551_0059	BP	0046402	O antigen metabolic process	0.0701552475569	0.343158885715	23
fig|887898.3.peg.58|HMPREF0551_0059	BP	0019305	dTDP-rhamnose biosynthetic process	0.0564696774468	0.339204383322	25
fig|887898.3.peg.58|HMPREF0551_0059	BP	0009103	lipopolysaccharide biosynthetic process	0.0458541243556	0.335792512571	27
fig|887898.3.peg.59|HMPREF0551_0060	MF	0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity	11.579588232	0.79879808933	1
fig|887898.3.peg.59|HMPREF0551_0060	BP	0019305	dTDP-rhamnose biosynthetic process	10.3190758304	0.77113058272	1
