Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1773.23391","Mycobacterium tuberculosis strain Belgium1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302735",,"ERR2120248",,,,,,,,,,110,4316980,65.476326,4259,,,,,,"Belgium","Belgium",,,,,,"Human, Homo sapiens","Female",">=18",,"Lymph nodes",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T13:54:21.150Z","2020-10-29T13:54:21.150Z"
"1773.23392","Mycobacterium tuberculosis strain Belgium2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302736",,"ERR2120249",,,,,,,,,,111,4254027,65.410706,4197,,,,,,"Belgium","Belgium",,,,,,"Human, Homo sapiens","Female",">=18",,"Pulmory",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.8,,,,"Good","2020-10-29T13:54:19.763Z","2020-10-29T13:54:19.763Z"
"1773.23393","Mycobacterium tuberculosis strain DE11",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302738",,"ERR2120251",,,,,,,,,,117,4340480,65.580925,4230,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T13:54:17.053Z","2020-10-29T13:54:17.053Z"
"1773.23394","Mycobacterium tuberculosis strain DE12",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302739",,"ERR2120252",,,,,,,,,,81,4341746,65.550125,4228,,,,,,"Eritrea","Eritrea",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.8,,,,"Good","2020-10-29T13:54:18.429Z","2020-10-29T13:54:18.429Z"
"1773.23395","Mycobacterium tuberculosis strain DE10",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302737",,"ERR2120250",,,,,,,,,,90,4345289,65.58218,4226,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T13:54:23.945Z","2020-10-29T13:54:23.945Z"
"1773.23396","Mycobacterium tuberculosis strain AT2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302734",,"ERR2120247",,,,,,,,,,127,4203245,65.34734,4185,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,98.9,98.5,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23397","Mycobacterium tuberculosis strain AT1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302733",,"ERR2120246",,,,,,,,,,125,4269139,65.3548,4255,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,98.9,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23398","Mycobacterium tuberculosis strain DE14",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302741",,"ERR2120254",,,,,,,,,,92,4327975,65.50675,4241,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23399","Mycobacterium tuberculosis strain DE13",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302740",,"ERR2120253",,,,,,,,,,77,4352267,65.58345,4232,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Female","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99.1,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23400","Mycobacterium tuberculosis strain DE2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302743",,"ERR2120256",,,,,,,,,,147,4282554,65.54929,4206,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.2,98.6,,,,"Good","2020-10-29T13:56:42.057Z","2020-10-29T13:56:42.057Z"
"1773.23401","Mycobacterium tuberculosis strain DE3",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302744",,"ERR2120257",,,,,,,,,,155,4309189,65.53495,4251,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Female",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.8,,,,"Good","2020-10-29T13:56:40.773Z","2020-10-29T13:56:40.773Z"
"1773.23402","Mycobacterium tuberculosis strain DE1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302742",,"ERR2120255",,,,,,,,,,182,4309806,65.51422,4266,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.2,98.9,,,,"Good","2020-10-29T13:56:30.994Z","2020-10-29T13:56:30.994Z"
"1773.23403","Mycobacterium tuberculosis strain DE8",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302749",,"ERR2120262",,,,,,,,,,114,4354443,65.59668,4254,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23404","Mycobacterium tuberculosis strain Djibouti1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302751",,"ERR2120264",,,,,,,,,,173,4270451,65.464584,4287,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,98.7,98.4,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23405","Mycobacterium tuberculosis strain Djibouti2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302752",,"ERR2120265",,,,,,,,,,144,4285237,65.48249,4251,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T13:56:29.647Z","2020-10-29T13:56:29.647Z"
"1773.23406","Mycobacterium tuberculosis strain DE9",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302750",,"ERR2120263",,,,,,,,,,105,4356381,65.595894,4233,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T13:56:35.281Z","2020-10-29T13:56:35.281Z"
"1773.23407","Mycobacterium tuberculosis strain DE5",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302746",,"ERR2120259",,,,,,,,,,100,4339078,65.56397,4238,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.2,99,,,,"Good","2020-10-29T13:56:36.646Z","2020-10-29T13:56:36.646Z"
"1773.23408","Mycobacterium tuberculosis strain DE4",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302745",,"ERR2120258",,,,,,,,,,208,4318463,65.58419,4312,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male","<18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,98.9,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23409","Mycobacterium tuberculosis strain DE6",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302747",,"ERR2120260",,,,,,,,,,127,4343859,65.59423,4233,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23410","Mycobacterium tuberculosis strain DE7",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302748",,"ERR2120261",,,,,,,,,,98,4300031,65.538414,4207,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.8,,,,"Good","2020-10-29T13:56:39.273Z","2020-10-29T13:56:39.273Z"
"1773.23411","Mycobacterium tuberculosis strain Djibouti4",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302754",,"ERR2120267",,,,,,,,,,125,4272462,65.45676,4224,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.7,,,,"Good","2020-10-29T14:02:45.006Z","2020-10-29T14:02:45.006Z"
"1773.23412","Mycobacterium tuberculosis strain Djibouti3",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302753",,"ERR2120266",,,,,,,,,,110,4229350,65.50333,4190,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,97.8,97.5,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23413","Mycobacterium tuberculosis strain FI1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302757",,"ERR2120270",,,,,,,,,,157,6026663,57.727337,6106,,,,,,"Eritrea","Eritrea",,,,,,"Human, Homo sapiens","Male",">=18",,"Pleural",,,"Resistant;Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,97.6,78.6,,,,"Good","2020-10-29T14:03:05.613Z","2020-10-29T14:03:05.613Z"
"1773.23414","Mycobacterium tuberculosis strain Djibouti5",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302755",,"ERR2120268",,,,,,,,,,178,4279050,65.46332,4265,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,98.7,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23415","Mycobacterium tuberculosis strain Djibouti6",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302756",,"ERR2120269",,,,,,,,,,119,4330486,65.55042,4264,,,,,,"Djibouti","Djibouti",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99.1,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23416","Mycobacterium tuberculosis strain FR2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302762",,"ERR2120275",,,,,,,,,,99,4317890,65.488144,4249,,,,,,"Sudan","Sudan",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.8,,,,"Good","2020-10-29T14:02:48.981Z","2020-10-29T14:02:48.981Z"
"1773.23417","Mycobacterium tuberculosis strain Ireland1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302763",,"ERR2120276",,,,,,,,,,102,4336980,65.523056,4248,,,,,,"Ireland","Ireland",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T14:02:50.343Z","2020-10-29T14:02:50.343Z"
"1773.23418","Mycobacterium tuberculosis strain FR1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302761",,"ERR2120274",,,,,,,,,,102,4308867,65.46698,4254,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.7,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23419","Mycobacterium tuberculosis strain Finland3",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302760",,"ERR2120273",,,,,,,,,,114,4287566,65.39097,4252,,,,,,"Finland","Finland",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T14:02:59.975Z","2020-10-29T14:02:59.975Z"
"1773.23420","Mycobacterium tuberculosis strain Finland2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302759",,"ERR2120272",,,,,,,,,,112,4288454,65.406555,4243,,,,,,"Finland","Finland",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23421","Mycobacterium tuberculosis strain Finland1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302758",,"ERR2120271",,,,,,,,,,113,4290092,65.407875,4251,,,,,,"Finland","Finland",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.7,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23422","Mycobacterium tuberculosis strain Italy1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302764",,"ERR2120277",,,,,,,,,,119,4305901,65.47682,4265,,,,,,"Italy","Italy",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.9,,,,"Good","2020-10-29T14:02:57.158Z","2020-10-29T14:02:57.158Z"
"1773.23423","Mycobacterium tuberculosis strain Italy3",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302766",,"ERR2120279",,,,,,,,,,101,4308601,65.48854,4240,,,,,,"Italy","Italy",,,,,,"Human, Homo sapiens",,,,,,,"Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.9,,,,"Good","2020-10-30T14:27:56.741Z","2020-10-30T14:27:56.741Z"
"1773.23424","Mycobacterium tuberculosis strain Italy2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302765",,"ERR2120278",,,,,,,,,,119,4261398,65.41869,4238,,,,,,"Italy","Italy",,,,,,"Human, Homo sapiens",,,,,,,"Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99,98.7,,,,"Good","2020-10-29T14:02:53.100Z","2020-10-29T14:02:53.100Z"
"1773.23425","Mycobacterium tuberculosis strain SW2",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302774",,"ERR2120287",,,,,,,,,,115,4297077,65.449326,4247,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Pulmonary",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99.1,,,,"Good","2020-10-29T14:03:04.239Z","2020-10-29T14:03:04.239Z"
"1773.23426","Mycobacterium tuberculosis strain SW1",,1773,"WGS",,,,,,,,,,"29326013",,"SAMEA104302773",,"ERR2120286",,,,,,,,,,114,4311698,65.46363,4258,,,,,,"Somalia","Somalia",,,,,,"Human, Homo sapiens","Male",">=18",,"Intrathoracic lymph nodes",,,"Susceptible;Resistant","AMR Panel",,,,,,,,,,"multidrug-resistant tuberculosis",,,99.3,99,,,,"Good","2020-10-29T14:03:02.743Z","2020-10-29T14:03:02.743Z"
