Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"287.2542","Pseudomonas aeruginosa strain 12-4-4(59)",,287,"Complete","12-4-4(59)",,,,"MLST.Pseudomonas_aeruginosa.152",,,,"2015-12-24T00:00:00Z",,"PRJNA306518","SAMN04351367","GCF_001482325.1","SRR3033322","CP013696","NZ_CP013696.1","The Forsyth Institute",,"PacBio; Illumina HiSeq","200x","BGI Hybrid Assembler v. SEP-2015",1,,1,6431911,66.35,6099,5813,,"Blood culture of burn human patient","isolated from the blood culture of a burn patient",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,"Mesophilic","C",,"Aerobic","HostAssociated","septicemia","Pseudomonas aeruginosa is an opportunistic pathogen that frequently infects wounds, significantly impairs wound healing, and causes mortality in burn patients. Here we report the genome sequence of a virulent strain of P. aeruginosa, 12-4-4(59), isolated from the blood culture of a burn patient.",,99.9,99.6,100,,,"Good","2016-01-31T21:04:06.159Z","2016-01-31T21:04:06.159Z"
"287.797","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732155","GCA_000824085.1","ERR953496","CCOA00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,59,6485123,66.4,6093,,,"LES CF sputum, patient CF03 isolate 20",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.8,99.6,100,,,"Good","2015-03-12T13:51:25.108Z","2015-03-16T03:17:09.594Z"
"287.798","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732222","GCA_000824365.1","ERR953515","CCOB00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,60,6457482,66.46,6077,,,"LES CF sputum, patient CF03 isolate 39",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.3,100,,,"Good","2015-03-12T13:51:25.410Z","2015-03-16T03:17:09.594Z"
"287.799","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2733024","GCA_000824545.1","ERR953498","CCOC00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,61,6457055,66.46,6072,,,"LES CF sputum, patient CF03 isolate 22",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.3,100,,,"Good","2015-03-12T13:51:25.772Z","2015-03-16T03:17:09.594Z"
"287.800","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732156","GCA_000824105.1","ERR953497","CCOD00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,63,6456412,66.46,6074,,,"LES CF sputum, patient CF03 isolate 21",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.4,100,,,"Good","2015-03-12T13:51:26.120Z","2015-03-16T03:17:09.594Z"
"287.801","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732149","GCA_000823965.1","ERR953487","CCOF00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,58,6485699,66.4,6089,,,"LES CF sputum, patient CF03 isolate 11",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.8,99.6,100,,,"Good","2015-03-12T13:51:26.438Z","2015-03-16T03:17:09.594Z"
"287.802","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2733078","GCA_000824645.1","ERR953488","CCOG00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,75,6461179,66.46,6087,,,"LES CF sputum, patient CF03 isolate 12",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:26.771Z","2015-03-16T03:17:09.594Z"
"287.803","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732150","GCA_000823985.1","ERR953489","CCOH00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,60,6476747,66.46,6091,,,"LES CF sputum, patient CF03 isolate 13",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.8,99,100,0.3,,"Good","2015-03-12T13:51:27.603Z","2015-03-16T03:17:09.594Z"
"287.804","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732151","GCA_000824005.1","ERR953490","CCOI00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,63,6484938,66.4,6087,,,"LES CF sputum, patient CF03 isolate 14",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:28.228Z","2015-03-16T03:17:09.594Z"
"287.805","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2733022","GCA_000824505.1","ERR953491","CCOJ00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,69,6461323,66.46,6082,,,"LES CF sputum, patient CF03 isolate 15",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:28.556Z","2015-03-16T03:17:09.594Z"
"287.806","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732153","GCA_000824045.1","ERR953493","CCOK00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,64,6457488,66.46,6078,,,"LES CF sputum, patient CF03 isolate 17",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.3,100,,,"Good","2015-03-12T13:51:28.847Z","2015-03-16T03:17:09.594Z"
"287.807","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732154","GCA_000824065.1","ERR953494","CCOL00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,79,6460085,66.46,6082,,,"LES CF sputum, patient CF03 isolate 18",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:29.981Z","2015-03-16T03:17:09.594Z"
"287.808","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732173","GCA_000824125.1","ERR953499","CCOM00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,72,6462066,66.46,6079,,,"LES CF sputum, patient CF03 isolate 23",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:30.287Z","2015-03-16T03:17:09.594Z"
"287.809","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732174","GCA_000824145.1","ERR953500","CCON00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,63,6457174,66.46,6072,,,"LES CF sputum, patient CF03 isolate 24",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:30.621Z","2015-03-16T03:17:09.594Z"
"287.810","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-05T00:00:00Z","-","PRJEB6642","SAMEA2732175","GCA_000824165.1","ERR953501","CCOO00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,77,6461345,66.46,6081,,,"LES CF sputum, patient CF03 isolate 25",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.7,99.5,100,,,"Good","2015-03-12T13:51:31.009Z","2015-03-16T03:17:09.594Z"
"287.811","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732176","GCA_000824185.1","ERR953502","CCOP00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,68,6457185,66.46,6075,,,"LES CF sputum, patient CF03 isolate 26",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.3,100,,,"Good","2015-03-12T13:51:31.444Z","2015-03-16T03:17:09.594Z"
"287.812","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2733025","GCA_000824565.1","ERR953503","CCOQ00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,68,6457038,66.46,6076,,,"LES CF sputum, patient CF03 isolate 27",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.4,100,,,"Good","2015-03-12T13:51:31.763Z","2015-03-16T03:17:09.594Z"
"287.813","Pseudomonas aeruginosa Liverpool Epidemic Strain",,287,"WGS","LESB58-like",,,,"MLST.Pseudomonas_aeruginosa.146",,,,"2014-09-06T00:00:00Z","-","PRJEB6642","SAMEA2732177","GCA_000824205.1","ERR953504","CCOR00000000","-","UNIVERSITY OF LIVERPOOL",,,,,,,64,6458123,66.46,6078,,,"LES CF sputum, patient CF03 isolate 28",,"2009-01-20","United Kingdom","United Kingdom",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Cystic Fibrosis","Pseudomonas aeruginosa is a major cause of chronic infections of the airways of individuals with cystic fibrosis (CF) associated associated with high rates of morbidity and mortality. Key phenotypic traits among isolates have have been shown to have high diversity within populations. In this study we aim to use population genomics and phylogenomics to reconstruct the evolutionary histories of CF infections caused by the transmissible P. aeruginosa Liverpool Epidemic Strain (LES).",,99.6,99.4,100,,,"Good","2015-03-12T13:51:32.463Z","2015-03-16T03:17:09.594Z"
