Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1262136.4","Salmonella enterica subsp. enterica serovar Typhimurium str. CDC_2009K1288","Salmonella enterica subsp. enterica serovar Typhimurium str. CDC_2009K1288",1262136,"WGS","CDC_2009K1288","serovar Typhimurium",,,"MLST.Salmonella_enterica.19",," ",,"2013-10-17T00:00:00Z",,"PRJNA41923","SAMN01813475","GCA_000474335.1","SRR955269","AUQL00000000","-","FDA","WGS","454 GS FLX","14x","Newbler v. 2.6",,,47,4814085,52.2,4908,4438,,"clinical",,"2009",,,,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Facultative","Multiple","Gastroenteritis and food poisoning","Salmonella enterica subsp. enterica serovar Typhimurium CDC_2009K1288. This genome will be used for comparative analysis.",,99.4,98.2,100,1.4,,"Good","2014-12-08T22:12:52.617Z","2015-03-16T03:17:09.594Z"
"1348563.3","Salmonella enterica subsp. enterica serovar Namur str. 05-2929","Salmonella enterica subsp. enterica serovar Namur str. 05-2929",1348563,"WGS","374495","serovar Namur",,,"MLST.Salmonella_enterica.1025",," ",,"2014-03-19T00:00:00Z",,"PRJNA208660","SAMN02206457","GCA_000599425.1",,"AWGG00000000","-","Scientific Institut of Public Health","WGS","Illumina","439.0x","CLC Genomics Workbench v. 5.1",,,50,4811623,52,4767,4501,,"stool sample",,"2005","Belgium","Belgium: Namur","50.467","4.867 E",,,,"Human, Homo sapiens",,,,,,,,,"Negative","Bacilli","Motile","Nonsporulating","Mesophilic","37 C","Mesophilic","Aerobic","Multiple","Salmonellosis","Full genome sequencing and annotation of Salmonella enterica enterica Namur",,99.5,98.7,100,0.6,,"Good","2014-12-08T22:12:51.180Z","2015-03-16T03:17:09.594Z"
"1443995.3","Salmonella enterica subsp. enterica serovar Typhi str. STH2370","Salmonella enterica subsp. enterica serovar Typhi str. STH2370",1443995,"WGS","STH2370","serovar Typhi",,,"MLST.Salmonella_enterica.2",," ","Yes","2014-01-27T00:00:00Z","24558245","PRJNA233520","SAMN02569978","GCA_000523415.1","SRR1144229","JABZ00000000","-","Universidad de Chile","WGS","Illumina MiSeq","650.0x","Spades v. 2.5.0",,,54,4763124,52,4977,4406,,"typhoid fever","'isolated from a typhoid fever in Santiago, Chile'","1991","Chile","Chile: Santiago",,,,,,"Human, Homo sapiens",,,"typhoid fever",,,,,,,,,,,,,,,"typhoid fever","'Salmonella enterica serovar Typhi strain STH2370 was isolated from a typhoid fever in Santiago, Chile. This clinical isolate has been used as a reference wild-type strain in many studies conducted during the last 15 years'",,99.6,98,100,0.3,,"Good","2014-12-08T22:12:52.479Z","2015-03-16T03:17:09.594Z"
"220341.7","Salmonella enterica subsp. enterica serovar Typhi str. CT18","Salmonella enterica subsp. enterica serovar Typhi str. CT18",220341,"Complete","CT18","serovar Typhi",,,"MLST.Salmonella_enterica.2",,,,"2001-10-26T00:00:00Z","11677608","PRJNA236","SAMEA1705914","GCA_000195995.1",,"AL513382,AL513383,AL513384","NC_003198,NC_003384,NC_003385","Wellcome Trust Sanger Institute","complete",,,,1,1,3,5133713,51.9,5297,4758,,"isolated from blood","isolated from blood","1993","Vietnam","Vietnam: Mekong Delta region",,,,,,"Human, Homo sapiens",,,,,,,,,"-","Rod","Yes",,"Mesophilic","37",,"Facultative","Host-associated","Typhoid fever"," Salmonella enterica subsp. enterica serovar Typhi. This serovar is a human-specific organism that causes the life-threatening illness Typhoid fever which is acquired by coming into contact with contaminated food or water. Annually, 17 million people are infected, with 600,000 fatalities, mostly in developing countries. It contains multiple fimbrial operons that may be used to create extracellular appendages for attachment and entry into host intestinal epithelial cells.  Salmonella enterica subsp. enterica serovar Typhi strain CT18. This strain is a multidrug resistant strain of Salmonella typhi. It contains a large number of pseudogenes as compared to related organisms. CT18 also has two plasmids, pHCM1 and pHCM2, which mediate drug resistance and may also encode virulence functions.",,99.6,98.1,100,0.3,,"Good","2014-12-08T22:12:52.348Z","2015-03-16T03:17:09.594Z"
"321314.9","Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67","Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67",321314,"Complete","SC-B67","serovar Choleraesuis",,,"MLST.Salmonella_enterica.66",,,,"2005-04-01T00:00:00Z","15781495,16257053","PRJNA9618","SAMN02603109","GCA_000008105.1",,"AY509003,AE017220,AY509004","NC_006855,NC_006905,NC_006856","Chang Gung Memorial Hospital","complete",,,,1,2,3,4944000,52.1,5089,4634,,"58-year old man with sepsis and has been shown to be resistant to ciprofloxacin and ceftriaxone","isolated from a 58-year old man with sepsis and has been shown to be resistant to ciprofloxacin and ceftriaxone",,,,,,,,,"Human, Homo sapiens",,"58",,,,,,,"-","Rod","Yes",,"Mesophilic","37",,"Facultative","Host-associated","Salmonellosis;Swine paratyphoid"," Salmonella enterica subsp. enterica serovar Choleraesuis strain SC-B67. This organism is an extremely invasive serovar that is increasingly becoming resistant to multiple antibiotics such as fluoroquinolones, which severly inhibits the treatment of systemic infections caused by this organism. This strain was isolated from a 58-year old man with sepsis and has been shown to be resistant to ciprofloxacin and ceftriaxone. Mutations in the gyrase and topoisomerase genes appear to be the cause of the ciprofloxacin resistance while the presence of an ampC gene on a transmissable plasmid was responsible for ceftriaxone resistance. This organism also causes severe disease (swine paratyphoid) in pigs.",,99.6,97.3,98.9,1.6,,"Good","2014-12-08T22:12:48.619Z","2015-03-16T03:17:09.594Z"
"496064.4","Salmonella enterica subsp. enterica serovar Typhi str. E98-3139","Salmonella enterica subsp. enterica serovar Typhi str. E98-3139",496064,"WGS","E98-3139","serovar Typhi",,,"MLST.Salmonella_enterica.2",,,,"2008-05-14T00:00:00Z",,"PRJEA28309","SAMEA2272419","GCA_000180375.1",,"CAAZ00000000","NZ_CAAZ00000000","Wellcome Trust Sanger Institute","assembly",,,,,,415,4600498,52.1,5324,4304,,"case of typhoid fever","isolated from a case of typhoid fever in Mexico in 1998","1998","Mexico","Mexico",,,,,,"Human, Homo sapiens",,,"typhoid fever",,,,,,"-","Rod","Yes","No","Mesophilic","37",,"Anaerobic","Host-associated","Typhoid fever"," Salmonella enterica subsp. enterica serovar Typhi. This serovar is a human-specific organism that causes the life-threatening illness Typhoid fever which is acquired by coming into contact with contaminated food or water. Annually, 17 million people are infected, with 600,000 fatalities, mostly in developing countries. It contains multiple fimbrial operons that may be used to create extracellular appendages for attachment and entry into host intestinal epithelial cells.Salmonella enterica subsp. enterica serovar Typhi str. E98-3139. Salmonella enterica subspecies enterica serovar Typhi str. E98-3139 was isolated from a case of typhoid fever in Mexico in 1998. This strain will be used for comparative analysis.;many frameshifted proteins",,99.3,90.8,99.7,10.2,,"Good","2014-12-08T22:12:52.408Z","2015-03-16T03:17:09.594Z"
"497974.4","Salmonella enterica subsp. enterica serovar Typhi str. E02-1180","Salmonella enterica subsp. enterica serovar Typhi str. E02-1180",497974,"WGS","E02-1180","serovar Typhi",,,"MLST.Salmonella_enterica.2",,,,"2008-05-14T00:00:00Z",,"PRJEA28295","SAMEA2271928","GCA_000180255.1",,"CAAT00000000","NZ_CAAT00000000","Wellcome Trust Sanger Institute","assembly",,,,,,422,4740622,52,5311,4493,,"case of typhoid fever","isolated from a case of typhoid fever in India in 2002","2002","India","India",,,,,,"Human, Homo sapiens",,,"typhoid fever",,,,,,"-","Rod","Yes","No","Mesophilic","37",,"Facultative","Host-associated","Typhoid fever"," Salmonella enterica subsp. enterica serovar Typhi. This serovar is a human-specific organism that causes the life-threatening illness Typhoid fever which is acquired by coming into contact with contaminated food or water. Annually, 17 million people are infected, with 600,000 fatalities, mostly in developing countries. It contains multiple fimbrial operons that may be used to create extracellular appendages for attachment and entry into host intestinal epithelial cells.Salmonella enterica subsp. enterica serovar Typhi str. E02-1180. Salmonella enterica subspecies enterica serovar Typhi str. E02-1180 was isolated from a case of typhoid fever in India in 2002. This strain will be used for comparative analysis.;many frameshifted proteins",,99.1,91.9,99.4,9.4,,"Good","2014-12-08T22:12:52.377Z","2015-03-16T03:17:09.594Z"
"573395.3","Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191","Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191",573395,"WGS","CDC07-0191","serovar Tennessee",,,"MLST.Salmonella_enterica.319",,,,"2008-12-04T00:00:00Z",,"PRJNA30831","SAMN02415228","GCA_000173695.1",,"ACBF00000000","NZ_ACBF00000000","Centers for Disease Control and Prevention","assembly",,"20X",,,,94,4785739,52.1,4728,4518,,"epidemiologically-linked patient with a positive urine culture","recovered from an epidemiologically-linked patient with a positive urine culture",,"United States","United States",,,,,,"Human, Homo sapiens",,,"positive urine culture",,,,,,"-","Rod","Yes","No","Mesophilic","-",,"Facultative","Multiple","Salmonellosis","Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191. Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191 was implicated in a 2006-7 multi-state outbreak associated with peanut butter. Cases of salmonellosis involving Salmonella enterica serovar Tennessee (6,7,z29:-), are relatively uncommon, although they appear to be more frequently involved in urinary tract infections than other Salmonella types. This isolate was recovered from an epidemiologically-linked patient with a positive urine culture.",,99.9,98.4,99.7,1.9,,"Good","2014-12-08T22:12:52.248Z","2015-03-16T03:17:09.594Z"
"59201.158","Salmonella enterica subsp. enterica strain YU39",,59201,"Complete","YU39","Typhimurium",,,"MLST.Salmonella_enterica.213","genotype:ST213",,,"2015-05-14T00:00:00Z",,"PRJNA271539","SAMN03653812","GCF_001006525.1",,"CP011428,CP011435,CP011434,CP011433,CP011432,CP011430,CP011429,CP011431","NZ_CP011428.1,NZ_CP011435.1,NZ_CP011434.1,NZ_CP011433.1,NZ_CP011432.1,NZ_CP011430.1,NZ_CP011429.1,NZ_CP011431.1","Centro de Ciencias Genomicas - UNAM",,"PacBio; 454; Illumina GAIIx","150x","HGAP2 v. 2.2.0",1,7,8,5190370,51.95,5313,4916,,"blood",,"2005","Mexico","Mexico: Yucatan",,,,,,"Human, Homo sapiens","male","eight years","Salmonellosis",,,"host_disease_outcome:recovered;host_disease_stage:hepatomegaly and severe thrombocytopenia with hemorrhagic syndrome",,,"Negative","Bacilli","Yes",,"Mesophilic","37C",,"Facultative","HostAssociated","Salmonellosis","Complete genome sequencing of a multidrug-resistant and human-invasive Mexican strain of the emerging ST213 genotype.","isolate:YUHS 05-78;collected_by:Mussaret Zaidi",99.6,98.8,100,0.3,,"Good","2016-01-17T16:02:10.089Z","2016-01-17T16:02:10.089Z"
"702982.3","Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26","Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26",702982,"WGS","SARA26","serovar Saintpaul",,,"MLST.Salmonella_enterica.27",," ",,"2013-10-28T00:00:00Z","24158624","PRJNA42913","SAMN01805318","GCA_000486165.1","SRR955193","AOXF00000000","-","FDA","WGS","454","20.3x","Newbler v. 2.6",,,66,5052519,52.1,5121,4892,,,,"1988","France","France",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Facultative","Multiple","Gastroenteritis and food poisoning","Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26.This strain will be used for comprataive genome analysis.",,99.2,98.1,100,0.6,,"Good","2014-12-08T22:12:52.060Z","2015-03-16T03:17:09.594Z"
"702983.3","Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56","Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56",702983,"WGS","SARA56","serovar Paratyphi",,,"MLST.Salmonella_enterica.88",," ",,"2013-10-28T00:00:00Z","24158624","PRJNA42915","SAMN01805319","GCA_000486205.1","SRR955190","AOXH00000000","-","FDA","WGS","454","7x","Newbler v. 2.6",,,266,4416660,52.3,4609,4206,,,,,"France","France",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Bacilli","No",,"Mesophilic",,,"Facultative","Multiple","Paratyphoid fever","Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56.This strain will be used for comparative genome analysis.;many frameshifted proteins",,98.9,95.3,98.9,5.3,,"Good","2014-12-08T22:12:51.855Z","2015-03-16T03:17:09.594Z"
"749950.3","Salmonella enterica subsp. enterica serovar Montevideo str. OH_2009072675","Salmonella enterica subsp. enterica serovar Montevideo str. OH_2009072675",749950,"WGS","OH_2009072675","serovar Montevideo",,,"MLST.Salmonella_enterica.316",,,,"2011-02-08T00:00:00Z","21345093","PRJNA46905","SAMN00710629","GCA_000188495.2","SRR354022,SRR408489,SRR500726","AESP00000000","-","FDA","assembly","454 Titanium","20x","Newbler v. 2.3",,,116,4650736,52.19,4653,4414,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,"Rod-shaped","motile","Nonsporulating","Mesophile","-",,"Facultative","Food, Fresh water, Host, Soil","Food poisoning;Gastroenteritis;Salmonellosis","Salmonella enterica subsp. enterica serovar Montevideo str. OH_2009072675.This strain will be used for comparative genome analysis.",,99.2,98.1,100,1.5,,"Good","2014-12-08T22:12:51.045Z","2015-03-16T03:17:09.594Z"
"749951.3","Salmonella enterica subsp. enterica serovar Montevideo str. CASC_09SCPH15965","Salmonella enterica subsp. enterica serovar Montevideo str. CASC_09SCPH15965",749951,"WGS","CASC_09SCPH15965","serovar Montevideo",,,"MLST.Salmonella_enterica.316",,,,"2011-02-08T00:00:00Z","21345093","PRJNA46907","SAMN00710596","GCA_000188515.2","SRR354023,SRR407563,SRR500736","AESQ00000000","-","FDA","assembly","454 Titanium","20x","Newbler v. 2.3",,,69,4742895,52.07,4722,4521,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,"Rod-shaped","motile","Nonsporulating","Mesophile","-",,"Facultative","Food, Fresh water, Host, Soil","Food poisoning;Gastroenteritis;Salmonellosis","Salmonella enterica subsp. enterica serovar Montevideo str. CASC_09SCPH15965.This strain will be used for comparative genome analysis.",,99.4,98.5,100,1.5,,"Good","2014-12-08T22:12:50.850Z","2015-03-16T03:17:09.594Z"
"763919.3","Salmonella enterica subsp. enterica serovar Montevideo str. 19N","Salmonella enterica subsp. enterica serovar Montevideo str. 19N",763919,"WGS","19N","serovar Montevideo",,,"MLST.Salmonella_enterica.316",,,,"2011-02-08T00:00:00Z","22260654","PRJNA48457","SAMN00710598","GCA_000188535.2","SRR353666,SRR446761,SRR500737","AESV00000000","-","FDA","assembly","454 Titanium","20x","Newbler v. 2.3",,,60,4646453,52.17,4588,4389,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,"Rod-shaped","motile","Nonsporulating","Mesophile","-",,"Facultative","Food, Fresh water, Host, Soil","Food poisoning;Gastroenteritis;Salmonellosis","This strain will be used for comparative analysis.",,99.6,99.1,100,1.4,,"Good","2014-12-08T22:12:50.589Z","2015-03-16T03:17:09.594Z"
"766762.3","Salmonella enterica subsp. enterica serovar Montevideo str. 81038-01","Salmonella enterica subsp. enterica serovar Montevideo str. 81038-01",766762,"WGS","81038-01","serovar Montevideo",,,"MLST.Salmonella_enterica.316",,,,"2011-02-08T00:00:00Z","21345093","PRJNA49129","SAMN00710599","GCA_000188555.2","SRR353668","AESZ00000000","-","FDA","assembly","454 Titanium","20x","Newbler v. 2.3",,,39,4650173,52.18,4583,4377,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,"Rod-shaped","motile","Nonsporulating","Mesophile","-",,"Facultative","Food, Fresh water, Host, Soil","Food poisoning;Gastroenteritis;Salmonellosis","This strain will be used for comparative analysis.",,99.6,99.1,100,0.8,,"Good","2014-12-08T22:12:50.818Z","2015-03-16T03:17:09.594Z"
"789332.3","Salmonella enterica subsp. enterica serovar Montevideo str. MD_MDA09249507","Salmonella enterica subsp. enterica serovar Montevideo str. MD_MDA09249507",789332,"WGS","MD_MDA09249507","serovar Montevideo",,,"MLST.Salmonella_enterica.316",,,,"2011-02-08T00:00:00Z","21345093","PRJNA49405","SAMN00710597","GCA_000188575.2","SRR354024","AETA00000000","-","FDA","assembly","454 Titanium","20x","Newbler v. 2.3",,,44,4648724,52.18,4602,4385,,,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,"Rod-shaped","motile","Nonsporulating","Mesophile","-",,"Facultative","Food, Fresh water, Host, Soil","Food poisoning;Gastroenteritis;Salmonellosis","This strain will be used for comparative analysis.",,99.4,99,100,0.6,,"Good","2014-12-08T22:12:51.026Z","2015-03-16T03:17:09.594Z"
