Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1159090.3","Streptococcus pneumoniae PNI0008","Streptococcus pneumoniae PNI0008",1159090,"WGS","PNI0008",,,,"MLST.Streptococcus_pneumoniae.618",," ",,"2013-01-29T00:00:00Z",,"PRJNA89183","SAMN02299526","GCA_000334695.1",,"AKRD00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,125,2042340,39.7,2192,2325,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.6,98.8,99.7,0.6,,"Good","2014-12-08T22:13:34.905Z","2015-03-16T03:17:09.594Z"
"1159091.3","Streptococcus pneumoniae PNI0009","Streptococcus pneumoniae PNI0009",1159091,"WGS","PNI0009",,,,"MLST.Streptococcus_pneumoniae.618",," ",,"2013-01-29T00:00:00Z",,"PRJNA89185","SAMN02299527","GCA_000334715.1",,"AKRE00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,181,2043336,39.7,2171,2353,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.5,99,99.4,1.1,,"Good","2014-12-08T22:13:34.915Z","2015-03-16T03:17:09.594Z"
"1159092.3","Streptococcus pneumoniae PNI0010","Streptococcus pneumoniae PNI0010",1159092,"WGS","PNI0010",,,,"MLST.Streptococcus_pneumoniae.618",," ",,"2013-01-29T00:00:00Z",,"PRJNA89187","SAMN02299528","GCA_000334735.1",,"AKRF00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,37,2060802,39.8,2202,2305,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.8,99.3,100,,,"Good","2014-12-08T22:13:34.925Z","2015-03-16T03:17:09.594Z"
"1159093.3","Streptococcus pneumoniae PNI0076","Streptococcus pneumoniae PNI0076",1159093,"WGS","PNI0076",,,,"MLST.Streptococcus_pneumoniae.3575",," ",,"2013-01-29T00:00:00Z",,"PRJNA89189","SAMN02299529","GCA_000334755.1",,"AKRG00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,154,2079885,39.7,2206,2403,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.7,99.2,99.7,0.3,,"Good","2014-12-08T22:13:34.936Z","2015-03-16T03:17:09.594Z"
"1159094.3","Streptococcus pneumoniae PNI0153","Streptococcus pneumoniae PNI0153",1159094,"WGS","PNI0153",,,,"MLST.Streptococcus_pneumoniae.3575",," ",,"2013-01-29T00:00:00Z",,"PRJNA89191","SAMN02299530","GCA_000334775.1",,"AKRH00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,14,2089804,39.7,2230,2330,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.9,99.4,100,0.2,,"Good","2014-12-08T22:13:34.944Z","2015-03-16T03:17:09.594Z"
"1159098.3","Streptococcus pneumoniae PNI0199","Streptococcus pneumoniae PNI0199",1159098,"WGS","PNI0199",,,,,," ",,"2013-01-29T00:00:00Z",,"PRJNA89199","SAMN02299531","GCA_000334795.1",,"AKRI00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,143,2049936,39.7,2159,2333,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.8,99.3,100,0.2,,"Good","2014-12-08T22:13:34.979Z","2015-03-16T03:17:09.594Z"
"1159100.3","Streptococcus pneumoniae PNI0360","Streptococcus pneumoniae PNI0360",1159100,"WGS","PNI0360",,,,"MLST.Streptococcus_pneumoniae.618",," ",,"2013-01-29T00:00:00Z",,"PRJNA89203","SAMN02299532","GCA_000334815.1",,"AKRJ00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,157,2047040,39.7,2159,2354,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.7,99.2,99.6,0.2,,"Good","2014-12-08T22:13:34.997Z","2015-03-16T03:17:09.594Z"
"1159101.3","Streptococcus pneumoniae PNI0427","Streptococcus pneumoniae PNI0427",1159101,"WGS","PNI0427",,,,"MLST.Streptococcus_pneumoniae.618",," ",,"2013-01-29T00:00:00Z",,"PRJNA89205","SAMN02299533","GCA_000334835.1",,"AKRK00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,160,2038678,39.7,2157,2336,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,99.7,99.1,99.8,0.2,,"Good","2014-12-08T22:13:35.007Z","2015-03-16T03:17:09.594Z"
"1159102.3","Streptococcus pneumoniae PNI0446","Streptococcus pneumoniae PNI0446",1159102,"WGS","PNI0446",,,,"MLST.Streptococcus_pneumoniae.217",," ",,"2013-01-29T00:00:00Z",,"PRJNA89207","SAMN02299534","GCA_000334855.1",,"AKRL00000000","-","Washington University","WGS","454","16.7x","Newbler v. 2.0.01.14",,,159,2096994,39.7,2259,2428,,"blood sample","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.",,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Invasive pneumococcal disease","Streptococcus pneumoniae is a member of the Firmicutes division of the domain bacteria and has been isolated from a blood sample taken from a clinical pediatric case of invasive pneumococcal disease.;many frameshifted proteins",,99.3,98.3,98.9,1.8,,"Good","2014-12-08T22:13:35.016Z","2015-03-16T03:17:09.594Z"
"1159208.3","Streptococcus mitis SPAR10","Streptococcus mitis SPAR10",1159208,"WGS","SPAR10","35B",,,,,,,"2012-07-18T00:00:00Z",,"PRJNA89127","SAMN00811524","GCA_000279535.1","SRR444637,SRR444638","ALCH00000000","-","Institute for Genome Sciences","WGS","454 GS FLX Titanium","46x","Celera assembler v. 6.1",,,10,1758646,39.4,1664,1678,,"blood",,"1996","United States","USA: Metropolitan Atlanta",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Bacteremia","Pneumococcal Multidrug Resistance And Vaccine Escape",,99.5,99.3,99,1.1,,"Good","2014-12-08T22:13:30.822Z","2015-03-16T03:17:09.594Z"
"1159209.3","Streptococcus pneumoniae SPAR27","Streptococcus pneumoniae SPAR27",1159209,"WGS","SPAR27","19A",,,"MLST.Streptococcus_pneumoniae.595",,,,"2012-07-18T00:00:00Z",,"PRJNA89129","SAMN00811266","GCA_000279615.1","SRR444604,SRR444605","ALCC00000000","-","Institute for Genome Sciences","WGS","454 GS FLX Titanium","22x","Celera assembler v. 6.1",,,11,2045574,39.8,2207,2138,,"blood",,"1999","United States","USA: Metropolitan Atlanta",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Pneumonia","Pneumococcal Multidrug Resistance And Vaccine Escape;many frameshifted proteins",,99.9,98.6,99.8,3.1,,"Good","2014-12-08T22:13:35.160Z","2015-03-16T03:17:09.594Z"
"1159211.3","Streptococcus pneumoniae SPAR55","Streptococcus pneumoniae SPAR55",1159211,"WGS","SPAR55","14",,,"MLST.Streptococcus_pneumoniae.1296",,,,"2012-07-18T00:00:00Z",,"PRJNA89135","SAMN00811270","GCA_000279675.1","SRR444608,SRR444609","ALCF00000000","-","Institute for Genome Sciences","WGS","454 GS FLX Titanium","27x","Celera assembler v. 6.1",,,12,2151622,39.7,2308,2282,,"blood",,"2002","United States","USA: Metropolitan Atlanta",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Pneumonia","Pneumococcal Multidrug Resistance And Vaccine Escape;many frameshifted proteins",,99,97.9,99.2,1.9,,"Good","2014-12-08T22:13:35.179Z","2015-03-16T03:17:09.594Z"
"1159212.3","Streptococcus pneumoniae SPAR95","Streptococcus pneumoniae SPAR95",1159212,"WGS","SPAR95","19A",,,,,,,"2012-07-18T00:00:00Z",,"PRJNA89133","SAMN00811275","GCA_000279635.1","SRR444615,SRR444616","ALCD00000000","-","Institute for Genome Sciences","WGS","454 GS FLX Titanium","35x","Celera assembler v. 6.1",,,17,2115247,39.8,2214,2195,,"blood",,"2006","United States","USA: Metropolitan Atlanta",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,"Pneumonia","Pneumococcal Multidrug Resistance And Vaccine Escape;many frameshifted proteins",,99.7,98.6,98.1,1.2,,"Good","2014-12-08T22:13:35.188Z","2015-03-16T03:17:09.594Z"
"1207470.4","Streptococcus pyogenes M1 476","Streptococcus pyogenes M1 476",1207470,"Complete","476",,,,"MLST.Streptococcus_pyogenes.28",," ",,"2012-07-14T00:00:00Z","22965090","PRJDB141",,"GCA_000349925.2",,"AP012491.1","NC_020540.1","National Center for Global Health and Medicine","complete","ABI3730xl, Roche 454, Illumina MiSeq","20x","GS De Novo Assembler v. 2.6",1,,1,1831079,38.5,1929,1849,,"streptococcal toxic shock syndrome case (STSS) during pregnancy","isolated from a streptococcal toxic shock syndrome case (STSS) during pregnancy","1994",,,,,,,,"Human, Homo sapiens","female",,,,,,,,,,,,,,,,,"Toxic shock syndrome","We report the completely annotated genome sequence of Streptococcus pyogens M1 476 isolated from a streptococcal toxic shock syndrome case (STSS) during pregnancy. The genome sequence will provide new insights into the underlying mechanisms to cause STSS",,99.6,97.9,100,5,,"Good","2014-12-08T22:13:35.796Z","2015-03-16T03:17:09.594Z"
"1213458.3","Streptococcus pyogenes BJCYGAS15","Streptococcus pyogenes BJCYGAS15",1213458,"WGS","BJCYGAS15",,,,"MLST.Streptococcus_pyogenes.36",,,,"2012-08-14T00:00:00Z","23045496","PRJNA171138","SAMN02469371","GCA_000290575.1",,"ALKD00000000","-","State Key Laboratory for Infectious Disease Prevention and Control, National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention, Beijing, People???s Republic of China","WGS","Illumina HiSeq","232.0x","SOAPdenovo v. 1.06",,,50,1848733,38.3,1836,,,"a patient with scarlatina","isolated from a patient with scarlatina","2011","China","China",,,,,,"Human, Homo sapiens",,,"scarlatina",,,,,,"Positive","Cocci","No","No",,,,,,"Scarlet fever","This strain is also known as group A streptococci (GAS). This was isolated from a patient with scarlatina.",,99.7,99.6,100,0.9,,"Good","2014-12-08T22:13:35.577Z","2015-03-16T03:17:09.594Z"
"1214224.3","Streptococcus pyogenes HLJGAS12011","Streptococcus pyogenes HLJGAS12011",1214224,"WGS","HLJGAS12011",,,,"MLST.Streptococcus_pyogenes.36",,,,"2012-08-14T00:00:00Z","23045496","PRJNA171209","SAMN02469372","GCA_000290595.1",,"ALKE00000000","-","State Key Laboratory for Infectious Disease Prevention and Control, National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention, Beijing, People???s Republic of China","WGS","Illumina HiSeq","241.0x","SOAPdenovo v. 1.06",,,38,1894759,38.3,1891,,,"a patient with scarlatina","isolated from a patient with scarlatina in Helongjiang, China, 2011","2011","China","China: Heilongjiang",,,,,,"Human, Homo sapiens",,,"scarlatina",,,,,,"Positive","Cocci","No","No",,,,,,"Scarlet fever","'This strain is also known as group A streptococci (GAS). This was isolated from a patient with scarlatina in Helongjiang, China, 2011.'",,99.7,99.6,100,0.9,,"Good","2014-12-08T22:13:35.776Z","2015-03-16T03:17:09.594Z"
