Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"687916.3","Yersinia pestis KIM D27","Yersinia pestis KIM D27",687916,"WGS","KIM D27",,,,"MLST.Yersinia_spp.79",,,,"2009-12-08T00:00:00Z","21559501","PRJNA41469","SAMN02404405","GCA_000182705.1",,"ADDC00000000","-","JCVI","assembly","454","33x",,,,9,4681648,47.6,5004,4639,,"the lab of Dr Olaf Schneewind of the University of Chicago","isolate from the lab of Dr Olaf Schneewind of the University of Chicago",,"United States","USA: Chicago",,,,,,"Human, Homo sapiens",,,,,,,,,"-","Rod-shaped","Motile","Nonsporulating","Mesophilic","-",,"Facultative","Host","Bubonic plague;Pneumonic plague","Yersinia pestis KIM D27.Chromosomal DNA from Yersinia pestis KIM D27 isolate from the lab of Dr Olaf Schneewind of the University of Chicago.  This work was supported by the National Institute of Allergy and Infectious Diseases (NIAID), Genome Sequencing Centers for Infectious Diseases (GSCID) program.Yersinia pestis KIM D27 is an avirulent, commonly used lab strain generated from Yersinia pestis KIM10.  This sequence will permit improved genetic studies of Yersinia pestis.;many frameshifted proteins",,99.9,95.2,100,3,,"Good","2014-12-08T22:13:51.303Z","2015-03-16T03:17:09.594Z"
"992134.3","Yersinia pestis PY-08","Yersinia pestis PY-08",992134,"WGS","PY-08",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64295","SAMN02141455","GCA_000268405.1",,"AKRT00000000","-","Institute for Genome Sciences","WGS","Illumina","150x","Velvet v. 1.1.04",,,515,4763599,47.5,4609,4895,,"blood",,"2006","Peru","Peru:Jean",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,97.4,100,,,"Good","2014-12-08T22:13:51.394Z","2015-03-16T03:17:09.594Z"
"992135.3","Yersinia pestis PY-09","Yersinia pestis PY-09",992135,"WGS","PY-09",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64297","SAMN02141456","GCA_000268425.1",,"AKRU00000000","-","Institute for Genome Sciences","WGS","Illumina","200x","Velvet v. 1.1.04",,,541,4645028,47.4,4466,4771,,"blood",,"2006","Peru","Peru:Jean",,,,,,"Human, Homo sapiens",,,,"blood",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99,97.6,100,,,"Good","2014-12-08T22:13:51.405Z","2015-03-16T03:17:09.594Z"
"992136.3","Yersinia pestis PY-10","Yersinia pestis PY-10",992136,"WGS","PY-10",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64299","SAMN02141457","GCA_000268445.1",,"AKRV00000000","-","Institute for Genome Sciences","WGS","Illumina","150x","Velvet v. 1.1.04",,,542,4740424,47.5,4534,4848,,"blood",,"2006","Peru","Peru:Jean",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.2,97.3,100,,,"Good","2014-12-08T22:13:51.416Z","2015-03-16T03:17:09.594Z"
"992137.3","Yersinia pestis PY-11","Yersinia pestis PY-11",992137,"WGS","PY-11",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64301","SAMN02141458","GCA_000268605.1",,"AKRW00000000","-","Institute for Genome Sciences","WGS","Illumina","170x","Velvet v. 1.1.04",,,616,4682466,47.4,4508,4848,,"blood",,"2007","Peru","Peru:Chota",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,98.8,97.3,100,,,"Good","2014-12-08T22:13:51.460Z","2015-03-16T03:17:09.594Z"
"992138.3","Yersinia pestis PY-12","Yersinia pestis PY-12",992138,"WGS","PY-12",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64303","SAMN02141459","GCA_000268625.1",,"AKRX00000000","-","Institute for Genome Sciences","WGS","Illumina","156x","Velvet v. 1.1.04",,,491,4827600,47.4,4663,4889,,"blood",,"2008","Peru","Peru:Jean",,,,,,"Human, Homo sapiens",,,,"blood",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,96.7,100,0.5,,"Good","2014-12-08T22:13:51.478Z","2015-03-16T03:17:09.594Z"
"992139.3","Yersinia pestis PY-13","Yersinia pestis PY-13",992139,"WGS","PY-13",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64305","SAMN02141460","GCA_000268465.1",,"AKRY00000000","-","Institute for Genome Sciences","WGS","Illumina","100x","Velvet v. 1.1.04",,,563,4735638,47.4,4559,4832,,"blood",,"2008","Peru","Peru:Santa Cruz",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99,97.2,100,,,"Good","2014-12-08T22:13:51.488Z","2015-03-16T03:17:09.594Z"
"992141.3","Yersinia pestis PY-15","Yersinia pestis PY-15",992141,"WGS","PY-15",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64309","SAMN02141462","GCA_000268645.1",,"AKSA00000000","-","Institute for Genome Sciences","WGS","Illumina","180x","Velvet v. 1.1.04",,,503,4753444,47.5,4551,4808,,"blood",,"2009","Peru","Peru:Ascope, Casa Grande, Toma Jauregui",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99,97.1,100,,,"Good","2014-12-08T22:13:51.509Z","2015-03-16T03:17:09.594Z"
"992142.3","Yersinia pestis PY-16","Yersinia pestis PY-16",992142,"WGS","PY-16",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64311","SAMN02141463","GCA_000268505.1",,"AKSB00000000","-","Institute for Genome Sciences","WGS","Illumina","183x","Velvet v. 1.1.04",,,481,4687256,47.5,4506,4730,,"blood",,"2009","Peru","Peru:Ascope, Casa Grande, Toma Jauregui",,,,,,"Human, Homo sapiens",,,,"blood",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,97.9,100,,,"Good","2014-12-08T22:13:51.520Z","2015-03-16T03:17:09.594Z"
"992146.3","Yersinia pestis PY-32","Yersinia pestis PY-32",992146,"WGS","PY-32",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64319","SAMN02141467","GCA_000268705.1",,"AKSF00000000","-","Institute for Genome Sciences","WGS","Illumina","200x","Velvet v. 1.1.04",,,576,4900596,47.5,4717,5070,,"blood",,"2010","Peru","Peru:Ascope, Chicama, Chicama",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99,96.1,100,2.5,,"Good","2014-12-08T22:13:51.555Z","2015-03-16T03:17:09.594Z"
"992179.3","Yersinia pestis PY-98","Yersinia pestis PY-98",992179,"WGS","PY-98",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64385","SAMN02141500","GCA_000269165.1",,"AKTM00000000","-","Institute for Genome Sciences","WGS","Illumina","130x","Velvet v. 1.1.04",,,520,4780039,47.5,4573,4879,,"blood",,"2010","Peru","Peru:Ascope",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,97.6,100,,,"Good","2014-12-08T22:13:51.868Z","2015-03-16T03:17:09.594Z"
"992182.3","Yersinia pestis PY-101","Yersinia pestis PY-101",992182,"WGS","PY-101",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64391","SAMN02141503","GCA_000269465.1",,"AKTP00000000","-","Institute for Genome Sciences","WGS","Illumina","180x","Velvet v. 1.1.04",,,500,4732273,47.5,4507,4814,,"blood",,"2010","Peru","Peru:Ascope, Santiago de Cao, Cartavio",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,97.6,100,,,"Good","2014-12-08T22:13:51.434Z","2015-03-16T03:17:09.594Z"
"992185.3","Yersinia pestis PY-113","Yersinia pestis PY-113",992185,"WGS","PY-113",,,,"MLST.Yersinia_spp.79",,,,"2012-06-15T00:00:00Z",,"PRJNA64397","SAMN02141506","GCA_000269245.1",,"AKTS00000000","-","Institute for Genome Sciences","WGS","Illumina","170x","Velvet v. 1.1.04",,,600,4615891,47.6,4369,4712,,"blood",,"2010","Peru","Peru:Ascope",,,,,,"Human, Homo sapiens",,,,"blood ",,,,,,,,,,,,,"human-associated habitat ","Bubonic plague;Pneumonic plague;Seticemic plague","Phylogenomics Of Yersinia Pestis - Plague Spread, Zoonotic Disease, And Forensics",,99.3,97.9,100,,,"Good","2014-12-08T22:13:51.469Z","2015-03-16T03:17:09.594Z"
