Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1116009.3","Escherichia coli 2741950","Escherichia coli 2741950",1116009,"WGS","2741950",,,,"MLST.Escherichia_coli_1.2353,MLST.Escherichia_coli_2.215",,,,"2013-04-08T00:00:00Z",,"PRJNA77253","SAMN00829257","GCA_000356225.1","SRR446748","APXF00000000","-","IGS","WGS","Illumina","220x","Celera Assembler v. 7.0",,,209,4969790,50.5,5088,5158,,,"severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.7,98.1,99.6,,,"Good","2014-12-08T22:11:19.633Z","2015-03-16T03:17:09.594Z"
"1116010.3","Escherichia coli 2747800","Escherichia coli 2747800",1116010,"WGS","2747800",,,,"MLST.Escherichia_coli_1.443,MLST.Escherichia_coli_2.5",,,,"2013-04-06T00:00:00Z",,"PRJNA77255","SAMN00829250","GCA_000354775.1","SRR446741","AQEA00000000","-","IGS","WGS","Illumina","220x","Celera Assembler v. 7.0",,,172,5173174,50.5,5232,5332,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99.1,100,1.1,,"Good","2014-12-08T22:11:19.643Z","2015-03-16T03:17:09.594Z"
"1116011.3","Escherichia coli 2749250","Escherichia coli 2749250",1116011,"WGS","2749250",,,,"MLST.Escherichia_coli_2.5",,,,"2013-04-06T00:00:00Z",,"PRJNA77257","SAMN00829264","GCA_000354875.1","SRR446755","AQDZ00000000","-","IGS","WGS","Illumina","200x","Celera Assembler v. 7.0",,,178,5125700,50.5,5163,5273,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99,100,1.1,,"Good","2014-12-08T22:11:19.652Z","2015-03-16T03:17:09.594Z"
"1116012.3","Escherichia coli 2756500","Escherichia coli 2756500",1116012,"WGS","2756500",,,,,,,,"2013-04-06T00:00:00Z",,"PRJNA77259","SAMN00829251","GCA_000355395.1","SRR446742","AQDY00000000","-","IGS","WGS","Illumina","200x","Celera Assembler v. 7.0",,,188,5154233,50.52,5202,5304,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.8,98.7,100,0.5,,"Good","2014-12-08T22:11:19.680Z","2015-03-16T03:17:09.594Z"
"1116013.3","Escherichia coli 2762100","Escherichia coli 2762100",1116013,"WGS","2762100",,,,"MLST.Escherichia_coli_1.3931,MLST.Escherichia_coli_2.155",,,,"2013-04-06T00:00:00Z",,"PRJNA77261","SAMN00829258","GCA_000355535.1","SRR446749","AQDX00000000","-","IGS","WGS","Illumina","180x","Celera Assembler v. 7.0",,,198,5163730,43.4,5331,5373,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.8,98.4,100,1.5,,"Good","2014-12-08T22:11:19.690Z","2015-03-16T03:17:09.594Z"
"1116014.3","Escherichia coli 2770900","Escherichia coli 2770900",1116014,"WGS","2770900",,,,"MLST.Escherichia_coli_2.5",,,,"2013-04-06T00:00:00Z",,"PRJNA77263","SAMN00829253","GCA_000355615.1","SRR446744","AQDW00000000","-","IGS","WGS","Illumina","220x","Celera Assembler v. 7.0",,,145,5064758,50.58,5118,5170,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.7,100,0.4,,"Good","2014-12-08T22:11:19.700Z","2015-03-16T03:17:09.594Z"
"1116015.3","Escherichia coli 2780750","Escherichia coli 2780750",1116015,"WGS","2780750",,,,"MLST.Escherichia_coli_1.1196",,,,"2013-04-06T00:00:00Z",,"PRJNA77265","SAMN00829256","GCA_000355555.1","SRR446747","AQDV00000000","-","IGS","WGS","Illumina","160x","Celera Assembler v. 7.0",,,130,5246553,50.63,5167,5226,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,97.9,100,0.4,,"Good","2014-12-08T22:11:19.709Z","2015-03-16T03:17:09.594Z"
"1116016.3","Escherichia coli 2785200","Escherichia coli 2785200",1116016,"WGS","2785200",,,,,,,,"2013-04-06T00:00:00Z",,"PRJNA77267","SAMN00829254","GCA_000355575.1","SRR446745","AQDU00000000","-","IGS","WGS","Illumina","140x","Celera Assembler v. 7.0",,,149,5101828,50.6,5135,5144,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.1,98.4,100,0.4,,"Good","2014-12-08T22:11:19.718Z","2015-03-16T03:17:09.594Z"
"1116017.3","Escherichia coli 2788150","Escherichia coli 2788150",1116017,"WGS","2788150",,,,"MLST.Escherichia_coli_1.949",,,,"2013-04-06T00:00:00Z",,"PRJNA77269","SAMN00829259","GCA_000355595.1","SRR446750","AQDT00000000","-","IGS","WGS","Illumina","180x","Celera Assembler v. 7.0",,,185,5328058,50.5,5409,5493,,"stool","severe cholera-like disease, hospitalized patient","2007","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.7,98.2,100,0.4,,"Good","2014-12-08T22:11:19.727Z","2015-03-16T03:17:09.594Z"
"1116018.3","Escherichia coli 2850400","Escherichia coli 2850400",1116018,"WGS","2850400",,,,"MLST.Escherichia_coli_1.5305",,,,"2013-04-06T00:00:00Z",,"PRJNA77271","SAMN00829269","GCA_000355055.1","SRR446764","AQDP00000000","-","IGS","WGS","Illumina","220x","Celera Assembler v. 7.0",,,117,5070534,50.6,5090,5114,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.7,100,,,"Good","2014-12-08T22:11:19.812Z","2015-03-16T03:17:09.594Z"
"1116019.3","Escherichia coli 2850750","Escherichia coli 2850750",1116019,"WGS","2850750",,,,"MLST.Escherichia_coli_1.5305",,,,"2013-04-06T00:00:00Z",,"PRJNA77273","SAMN00829268","GCA_000355335.1","SRR446763","AQDO00000000","-","IGS","WGS","Illumina","160x","Celera Assembler v. 7.0",,,127,5106346,50.6,5119,5160,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.6,100,2.2,,"Good","2014-12-08T22:11:19.820Z","2015-03-16T03:17:09.594Z"
"1116020.3","Escherichia coli 2853500","Escherichia coli 2853500",1116020,"WGS","2853500",,,,"MLST.Escherichia_coli_1.5305",,,,"2013-04-06T00:00:00Z",,"PRJNA77275","SAMN00829270","GCA_000355355.1","SRR446789","AQDM00000000","-","IGS","WGS","Illumina","220x","Celera Assembler v. 7.0",,,128,5079247,50.6,5087,5131,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.7,100,,,"Good","2014-12-08T22:11:19.840Z","2015-03-16T03:17:09.594Z"
"1116021.3","Escherichia coli 2860050","Escherichia coli 2860050",1116021,"WGS","2860050",,,,"MLST.Escherichia_coli_2.5",,,,"2013-04-06T00:00:00Z",,"PRJNA77277","SAMN00829271","GCA_000354995.1","SRR446790","AQDL00000000","-","IGS","WGS","Illumina","160x","Celera Assembler v. 7.0",,,185,5136076,50.5,5182,5289,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99.1,99.6,0.4,,"Good","2014-12-08T22:11:19.859Z","2015-03-16T03:17:09.594Z"
"1116022.3","Escherichia coli 2860650","Escherichia coli 2860650",1116022,"WGS","2860650",,,,"MLST.Escherichia_coli_2.5",,,,"2013-04-08T00:00:00Z",,"PRJNA77279","SAMN00829275","GCA_000356445.1","SRR446794","APXG00000000","-","IGS","WGS","Illumina","120x","Celera Assembler v. 7.0",,,175,5139488,50.5,5162,5205,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99.3,100,1.8,,"Good","2014-12-08T22:11:19.868Z","2015-03-16T03:17:09.594Z"
"1116023.3","Escherichia coli 2861200","Escherichia coli 2861200",1116023,"WGS","2861200",,,,,,,,"2013-04-06T00:00:00Z",,"PRJNA77281","SAMN00829274","GCA_000355035.1","SRR446793","AQDK00000000","-","IGS","WGS","Illumina","140x","Celera Assembler v. 7.0",,,161,4980382,50.52,5125,5141,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.7,99,100,0.9,,"Good","2014-12-08T22:11:19.880Z","2015-03-16T03:17:09.594Z"
"1116024.3","Escherichia coli 2862600","Escherichia coli 2862600",1116024,"WGS","2862600",,,,"MLST.Escherichia_coli_1.96",,,,"2013-04-08T00:00:00Z",,"PRJNA77283","SAMN00829272","GCA_000356465.1","SRR446791","APXH00000000","-","IGS","WGS","Illumina","140x","Celera Assembler v. 7.0",,,159,4992496,50.6,5060,5120,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99,100,,,"Good","2014-12-08T22:11:19.890Z","2015-03-16T03:17:09.594Z"
"1116025.3","Escherichia coli 2864350","Escherichia coli 2864350",1116025,"WGS","2864350",,,,"MLST.Escherichia_coli_2.632",,,,"2013-04-08T00:00:00Z",,"PRJNA77285","SAMN00829273","GCA_000356485.1","SRR446792","APXI00000000","-","IGS","WGS","Illumina","90x","Celera Assembler v. 7.0",,,121,5222474,50.4,5197,5236,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98,100,,,"Good","2014-12-08T22:11:19.900Z","2015-03-16T03:17:09.594Z"
"1116026.3","Escherichia coli 2865200","Escherichia coli 2865200",1116026,"WGS","2865200",,,,,,,,"2013-04-06T00:00:00Z",,"PRJNA77287","SAMN00829276","GCA_000354975.1","SRR446795","AQDJ00000000","-","IGS","WGS","Illumina","160x","Celera Assembler v. 7.0",,,171,5305549,50.54,5377,5446,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.6,100,0.4,,"Good","2014-12-08T22:11:19.912Z","2015-03-16T03:17:09.594Z"
"1116027.3","Escherichia coli 2866350","Escherichia coli 2866350",1116027,"WGS","2866350",,,,"MLST.Escherichia_coli_1.443,MLST.Escherichia_coli_2.5",,,,"2013-04-08T00:00:00Z",,"PRJNA77289","SAMN00829277","GCA_000356505.1","SRR446796","APXJ00000000","-","IGS","WGS","Illumina","110x","Celera Assembler v. 7.0",,,136,5056041,50.4,5036,5112,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,99.1,100,0.4,,"Good","2014-12-08T22:11:19.938Z","2015-03-16T03:17:09.594Z"
"1116028.3","Escherichia coli 2866450","Escherichia coli 2866450",1116028,"WGS","2866450",,,,"MLST.Escherichia_coli_1.5305",,,,"2013-04-06T00:00:00Z",,"PRJNA77291","SAMN00829278","GCA_000354935.1","SRR446797","AQDI00000000","-","IGS","WGS","Illumina","140x","Celera Assembler v. 7.0",,,125,5091310,50.61,5101,5122,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.5,100,1.1,,"Good","2014-12-08T22:11:19.965Z","2015-03-16T03:17:09.594Z"
"1116029.3","Escherichia coli 2866550","Escherichia coli 2866550",1116029,"WGS","2866550",,,,"MLST.Escherichia_coli_1.5305",,,,"2013-04-06T00:00:00Z",,"PRJNA77293","SAMN00829279","GCA_000354955.1","SRR446798","AQDH00000000","-","IGS","WGS","Illumina","180x","Celera Assembler v. 7.0",,,130,5104704,50.6,5107,5183,,"stool","severe cholera-like disease, hospitalized patient","2008","Bangladesh","Bangladesh: The International Centre for Diarrhoeal Disease Research",,,,,,"Human, Homo sapiens",,,"Hospitalized patient with severe cholera-like disease",,,,,,"Negative","Bacilli",,,,,,"facultative anarobic",,"Severe cholera-like disease","Comparative genome analysis of enterotoxigenic E. coli strains isolates from infections of different clinical severity.",,99.9,98.7,100,,,"Good","2014-12-08T22:11:19.977Z","2015-03-16T03:17:09.594Z"
